x,y,z
12.130436,54.083058,15.2
12.130753,54.082889,15.3
12.130762,54.083507,15.7
12.131520,54.082943,15.7
12.131576,54.083061,15.8
12.131754,54.083117,14.6
12.131595,54.083161,15.9
12.131842,54.083309,14.7
12.132279,54.082814,15.7
12.132312,54.082537,15.9
12.132230,54.082800,15.8
12.132918,54.082405,16.1
12.132933,54.082447,16.1
12.131921,54.081812,16.2
12.131688,54.081814,16.0
12.131003,54.081822,15.5
12.130551,54.082048,15.5
12.130144,54.081966,14.9
12.129518,54.082030,14.1
12.129275,54.082009,13.6
12.129551,54.082497,14.1
12.129432,54.082633,14.0
12.130767,54.082327,15.8
12.131170,54.082349,15.7
12.132664,54.081998,16.6
12.132442,54.081964,16.4
12.128784,54.080916,12.5
12.127855,54.080860,12.2
12.130700,54.079210,16.4
12.131394,54.080761,14.8
12.131386,54.080979,15.1
12.130164,54.081035,13.8
12.129689,54.081118,13.6
12.130230,54.081362,14.2
12.130288,54.081367,14.3
12.130676,54.081320,14.8
12.130888,54.081293,15.0
12.131812,54.080819,15.6
12.131976,54.080292,16.3
12.128998,54.081552,13.1
12.131090,54.080071,15.3
12.131189,54.080228,15.1
12.131042,54.080456,14.6
12.131305,54.080197,15.2
12.132133,54.080206,16.6
12.131836,54.080032,16.1
12.139863,54.081108,16.6
12.139872,54.081138,16.6
12.139350,54.076788,17.8
12.139091,54.078634,18.5
12.139071,54.078702,18.5
12.139691,54.079675,17.4
12.131389,54.078718,16.0
12.138429,54.083164,17.3
12.137764,54.083010,17.6
12.137674,54.083177,17.6
12.137193,54.083081,17.4
12.136825,54.083250,17.7
12.136543,54.083214,17.6
12.136631,54.083023,17.3
12.133529,54.083518,16.2
12.133490,54.083680,16.4
12.133423,54.083554,16.3
12.133960,54.083470,16.2
12.138620,54.080382,18.3
12.138462,54.080363,18.2
12.138019,54.080270,18.2
12.138529,54.080389,18.3
12.138246,54.080389,18.0
12.138183,54.080022,18.6
12.137988,54.079962,18.5
12.137584,54.080016,18.1
12.138340,54.079708,18.5
12.138225,54.079720,18.5
12.138156,54.079741,18.5
12.137905,54.079781,18.3
12.137800,54.079811,18.3
12.138753,54.079709,17.9
12.139901,54.082330,16.5
12.139031,54.081731,17.3
12.138871,54.082234,18.3
12.139933,54.081869,16.5
12.139614,54.081934,16.9
12.139469,54.082123,16.9
12.139132,54.082183,17.5
12.138721,54.082001,18.2
12.138644,54.081873,18.0
12.137758,54.081755,18.8
12.136937,54.082626,19.5
12.137602,54.081874,18.9
12.136945,54.082144,19.6
12.134887,54.082113,17.7
12.135151,54.082133,17.5
12.135375,54.082215,17.4
12.137447,54.081099,17.4
12.133077,54.079526,17.4
12.133177,54.079789,17.7
12.132365,54.079354,16.6
12.132780,54.079356,17.0
12.135394,54.082417,17.2
12.135383,54.082302,17.3
12.135497,54.082584,17.0
12.135279,54.082400,17.2
12.134633,54.082335,17.1
12.134663,54.082639,16.7
12.134429,54.082315,17.1
12.134212,54.082372,16.9
12.134483,54.082359,17.0
12.134475,54.082503,16.8
12.134491,54.082597,16.7
12.134144,54.082335,16.9
12.133686,54.082362,16.7
12.133474,54.082413,16.6
12.133627,54.082441,16.6
12.133495,54.082483,16.6
12.142448,54.077174,16.9
12.133570,54.082288,16.7
12.133302,54.082375,16.5
12.143372,54.083689,12.7
12.140680,54.083259,16.0
12.140564,54.083481,16.1
12.140242,54.082310,16.2
12.140233,54.082182,16.1
12.140057,54.082165,16.3
12.140050,54.082191,16.5
12.140042,54.082218,16.4
12.141604,54.082309,14.5
12.141147,54.081523,16.2
12.142217,54.079167,16.8
12.141296,54.079542,17.0
12.144141,54.081453,8.7
12.144662,54.081482,6.9
12.144659,54.081523,6.8
12.144332,54.081603,7.4
12.144462,54.081637,7.0
12.141684,54.078887,17.0
12.141129,54.078955,17.3
12.140692,54.078938,17.3
12.140609,54.078946,17.4
12.140455,54.079101,17.2
12.140912,54.079431,17.1
12.140680,54.079775,17.5
12.140573,54.079808,17.7
12.140356,54.079802,17.7
12.140442,54.079757,17.6
12.140855,54.079910,17.4
12.141169,54.079855,17.1
12.140990,54.079910,17.2
12.140695,54.080124,17.7
12.140242,54.080375,18.4
12.141362,54.080361,16.6
12.142041,54.080234,16.3
12.142450,54.080073,16.4
12.142691,54.079921,16.5
12.142391,54.080254,16.3
12.142311,54.080245,16.2
12.140712,54.081499,16.4
12.140996,54.081435,16.3
12.141575,54.080680,16.3
12.143465,54.083108,6.9
12.143813,54.082983,5.5
12.144194,54.082582,4.9
12.144594,54.082322,4.8
12.144517,54.082344,4.9
12.144316,54.082310,5.3
12.144354,54.082349,5.1
12.144145,54.082383,5.4
12.144196,54.082440,4.3
12.144313,54.082217,5.5
12.144431,54.082204,5.2
12.144379,54.082208,5.3
12.144289,54.082171,5.6
12.144195,54.082135,5.9
12.144098,54.082244,5.5
12.144062,54.081448,9.0
12.140155,54.079928,17.8
12.139587,54.079901,17.4
12.140128,54.080176,17.8
12.140499,54.080837,17.2
12.140573,54.080755,17.3
12.140428,54.080806,17.2
12.142447,54.080246,16.3
12.142448,54.080364,16.0
12.142850,54.080336,16.1
12.142380,54.080606,15.7
12.142328,54.081019,15.4
12.142087,54.081559,15.1
12.141868,54.081832,14.8
12.141742,54.081968,14.5
12.143002,54.081842,11.5
12.143303,54.081364,12.3
12.143590,54.080539,14.5
12.143876,54.080539,13.9
12.143830,54.080582,13.9
12.143619,54.080501,14.6
12.143626,54.080395,14.8
12.143655,54.080009,15.4
12.144132,54.079964,14.7
12.143875,54.079987,15.2
12.143876,54.079938,15.3
12.143815,54.079939,15.5
12.143737,54.079977,15.4
12.139521,54.080983,16.8
12.141532,54.078406,17.5
12.143038,54.078528,15.0
12.143341,54.078485,13.8
12.142907,54.078474,15.7
12.145356,54.078915,6.9
12.144969,54.079288,9.8
12.139305,54.076855,18.0
12.139566,54.077554,18.2
12.139436,54.077548,18.2
12.142323,54.077316,16.6
12.139298,54.077581,18.3
12.139713,54.076499,17.2
12.140018,54.076378,17.1
12.140112,54.076314,17.0
12.140010,54.076787,17.5
12.135036,54.076772,17.5
12.139960,54.076902,17.9
12.141352,54.078679,17.2
12.140993,54.078776,17.3
12.140634,54.078875,17.4
12.140694,54.078848,17.4
12.140302,54.078958,17.4
12.139668,54.079137,17.8
12.139630,54.078917,18.1
12.141386,54.077851,17.3
12.141370,54.077828,17.7
12.140768,54.077931,18.0
12.140927,54.077885,18.1
12.140547,54.078128,17.8
12.140305,54.078030,17.9
12.139718,54.078211,18.5
12.139837,54.078309,18.3
12.139875,54.078271,18.3
12.140505,54.078278,17.8
12.140155,54.078276,18.1
12.140015,54.078428,18.1
12.139928,54.078503,18.1
12.139606,54.078516,18.3
12.140257,54.076830,17.5
12.141135,54.077101,17.3
12.140153,54.076551,17.2
12.140106,54.076754,17.4
12.139981,54.076686,17.4
12.137047,54.079865,17.7
12.136309,54.080758,16.8
12.135956,54.080756,17.3
12.136372,54.081093,17.9
12.136412,54.081284,18.3
12.136817,54.081035,17.7
12.136789,54.081180,18.2
12.137649,54.081040,17.2
12.134694,54.080431,17.3
12.134614,54.080521,17.3
12.134365,54.080524,17.1
12.133744,54.080890,16.7
12.133921,54.081250,17.2
12.133218,54.081774,16.8
12.133688,54.081624,16.8
12.133899,54.081527,17.1
12.133938,54.081364,17.3
12.134207,54.081527,17.7
12.134690,54.081467,18.1
12.135060,54.081512,18.2
12.135093,54.081636,18.2
12.135437,54.081541,18.1
12.135484,54.081425,18.2
12.135517,54.081240,18.2
12.135297,54.080755,18.0
12.135341,54.080510,17.6
12.136642,54.079329,17.8
12.136852,54.079167,18.0
12.136651,54.079176,17.9
12.134094,54.079710,17.2
12.134148,54.079805,17.1
12.134193,54.079856,17.0
12.133360,54.080174,17.7
12.133355,54.080385,17.3
12.133199,54.080736,16.9
12.134220,54.080026,16.8
12.133133,54.080567,17.1
12.133134,54.080526,17.2
12.133125,54.080486,17.1
12.133328,54.080110,17.8
12.138806,54.078380,19.1
12.138667,54.077809,18.8
12.138329,54.077952,19.0
12.138061,54.077590,18.5
12.138187,54.077343,18.6
12.138559,54.076023,17.5
12.138384,54.075932,17.5
12.137921,54.075782,17.4
12.138045,54.075692,17.4
12.137835,54.075542,17.0
12.137920,54.075474,17.0
12.138286,54.075533,17.5
12.138690,54.075836,17.4
12.138758,54.076077,17.4
12.139121,54.076128,17.2
12.138955,54.076186,17.3
12.138794,54.076155,17.4
12.138849,54.076184,17.3
12.138746,54.076258,17.4
12.138479,54.076421,17.7
12.137653,54.076813,18.2
12.137923,54.076755,18.0
12.137084,54.076775,18.0
12.137528,54.076617,17.9
12.137285,54.076799,18.2
12.137577,54.076575,17.9
12.137581,54.076519,17.9
12.137133,54.076402,17.8
12.136869,54.080537,16.0
12.136538,54.076581,17.8
12.136692,54.076209,17.4
12.137692,54.079003,18.4
12.137578,54.079001,18.4
12.138158,54.078863,18.3
12.136539,54.078852,18.1
12.135809,54.077011,18.0
12.134970,54.078111,17.6
12.134355,54.078161,17.2
12.137198,54.079434,18.0
12.141550,54.079713,16.9
12.136629,54.080652,16.3
12.133967,54.080240,16.9
12.134086,54.080123,16.9
12.142146,54.076946,16.8
12.141342,54.081173,16.3
12.141255,54.078546,17.2
12.141131,54.078557,17.2
12.140700,54.078699,17.5
12.140306,54.078799,17.6
12.139901,54.078874,17.7
12.139730,54.078910,17.9
12.138930,54.073914,15.2
12.133916,54.078793,17.4
12.131389,54.079220,16.3
12.133115,54.077895,16.7
12.137198,54.076129,17.5
12.137513,54.075950,17.4
12.137661,54.076025,17.4
12.137861,54.076127,17.6
12.138083,54.076239,17.6
12.138284,54.076316,17.5
12.137092,54.076075,17.4
12.137304,54.076183,17.5
12.137652,54.076367,17.8
12.140408,54.080977,17.0
12.132122,54.083392,15.7
12.132038,54.083201,16.0
12.131904,54.083039,15.6
12.132133,54.082995,15.4
12.132228,54.082984,15.4
12.132367,54.082968,15.3
12.132462,54.082956,15.8
12.144786,54.081590,6.2
12.144139,54.083041,5.5
12.136333,54.079329,17.7
12.136901,54.078555,18.4
12.137094,54.079987,17.7
12.136468,54.078587,18.2
12.134853,54.078875,17.4
12.133895,54.080825,17.0
12.133887,54.081279,17.3
12.132005,54.080593,15.8
12.130616,54.081789,15.1
12.129753,54.083766,14.9
12.129718,54.083640,14.7
12.129672,54.083520,14.7
12.129641,54.083420,14.2
12.129314,54.082488,13.5
12.134646,54.080113,16.4
12.131991,54.079904,16.5
12.131137,54.079355,16.2
12.130927,54.079489,16.0
12.134598,54.077025,17.5
12.135654,54.076245,17.4
12.136265,54.075877,16.9
12.136653,54.075639,16.7
12.135389,54.076448,17.1
12.131568,54.083688,16.6
12.131494,54.083257,15.8
12.131494,54.083363,15.9
12.131526,54.083473,16.1
12.131622,54.083580,16.3
12.131097,54.083675,16.3
12.131077,54.083578,16.0
12.131087,54.083477,15.6
12.131060,54.083379,15.4
12.130997,54.083282,15.0
12.131006,54.083184,15.4
12.130978,54.083087,15.3
12.130938,54.082970,15.4
12.131285,54.082844,15.2
12.131351,54.082930,15.5
12.131383,54.083044,15.6
12.131446,54.083150,15.8
12.130785,54.080475,14.8
12.131178,54.080420,14.8
12.131490,54.080353,15.1
12.131455,54.080679,14.8
12.131148,54.080720,14.4
12.130869,54.080781,14.3
12.130544,54.080784,14.2
12.130278,54.080840,14.0
12.129971,54.080894,13.8
12.129800,54.080260,14.3
12.129959,54.080153,14.6
12.130126,54.080049,14.9
12.130265,54.079929,15.2
12.130365,54.079793,15.4
12.130541,54.079702,15.6
12.130748,54.079598,15.8
12.131561,54.079647,16.1
12.131304,54.079796,15.8
12.131103,54.079978,15.5
12.130860,54.080113,15.2
12.130619,54.080269,15.0
12.129360,54.081146,13.3
12.129131,54.081303,13.1
12.128857,54.081487,12.9
12.128987,54.081681,13.0
12.129415,54.081601,13.4
12.129715,54.081566,13.7
12.129996,54.081526,14.0
12.130179,54.081493,14.1
12.130442,54.081456,14.5
12.130619,54.081431,14.8
12.130884,54.081386,15.1
12.131061,54.081353,15.2
12.131339,54.081309,15.4
12.131514,54.081609,15.8
12.131238,54.081639,15.5
12.131054,54.081655,15.4
12.130794,54.081704,15.2
12.130349,54.081780,14.7
12.130171,54.081804,14.5
12.129879,54.081846,14.2
12.129588,54.081884,14.0
12.129104,54.081952,13.4
12.127385,54.081009,12.1
12.128456,54.082046,12.4
12.128315,54.082060,11.9
12.128056,54.082076,11.3
12.129352,54.083774,14.6
12.129329,54.083709,14.5
12.129306,54.083639,14.4
12.128891,54.082541,13.1
12.128840,54.082444,12.9
12.128783,54.082367,12.9
12.128751,54.082314,12.9
12.128669,54.082223,12.8
12.128622,54.082039,13.0
12.129196,54.082107,13.5
12.129167,54.082268,13.4
12.129205,54.082338,13.1
12.129272,54.082411,13.3
12.129363,54.082566,13.6
12.129563,54.083159,14.1
12.129637,54.083230,14.2
12.129611,54.083326,14.2
12.127993,54.082179,11.1
12.127989,54.082261,11.1
12.128010,54.082367,10.9
12.128028,54.082490,10.9
12.128001,54.082585,10.0
12.128014,54.082678,11.1
12.128032,54.082771,11.1
12.128041,54.082855,11.6
12.128161,54.083768,12.1
12.127564,54.083298,11.1
12.128693,54.083395,12.4
12.128164,54.082958,12.2
12.128255,54.082941,12.7
12.128380,54.082899,13.3
12.128526,54.082868,13.5
12.128652,54.082839,13.6
12.128815,54.082818,13.8
12.128940,54.082806,14.0
12.129049,54.082783,14.0
12.129847,54.082919,14.8
12.129698,54.082951,14.6
12.129586,54.082968,14.5
12.129477,54.082998,14.2
12.130372,54.083047,15.1
12.130250,54.082839,15.0
12.130091,54.082863,14.9
12.129969,54.082887,14.9
12.129419,54.082712,14.1
12.129576,54.082693,14.3
12.129735,54.082668,14.5
12.129896,54.082614,14.8
12.130094,54.082575,15.0
12.130239,54.082547,15.4
12.130431,54.082512,15.6
12.131580,54.082602,15.6
12.131415,54.082631,15.6
12.131268,54.082691,15.6
12.130890,54.082717,15.3
12.130752,54.082742,15.2
12.130612,54.082777,15.2
12.130414,54.082877,15.1
12.130595,54.082477,15.6
12.130738,54.082458,15.5
12.130925,54.082407,15.7
12.131074,54.082394,15.7
12.131269,54.082350,15.7
12.131406,54.082329,15.7
12.135975,54.082528,17.4
12.134383,54.079044,17.3
12.134938,54.079165,17.3
12.137251,54.075807,17.2
12.138369,54.076360,17.7
12.138650,54.076527,17.6
12.136983,54.076021,17.3
12.137423,54.076270,17.6
12.137847,54.076484,17.7
12.138034,54.076577,17.8
12.138347,54.076726,18.0
12.138833,54.076962,18.1
12.139122,54.077129,18.4
12.139110,54.076769,17.8
12.139263,54.077249,18.3
12.139456,54.077342,18.2
12.139676,54.077414,18.1
12.139924,54.077518,18.2
12.139473,54.076870,18.1
12.139661,54.076975,18.2
12.139847,54.077070,18.2
12.140027,54.077168,18.1
12.140219,54.077256,18.4
12.140370,54.077369,18.4
12.139212,54.078228,18.5
12.138999,54.078287,18.9
12.139026,54.078802,18.4
12.138599,54.077989,19.4
12.139281,54.078720,18.5
12.139547,54.078625,18.2
12.139832,54.078555,18.1
12.140113,54.078497,18.0
12.140408,54.078443,17.8
12.140687,54.078377,17.6
12.141227,54.078197,17.6
12.141512,54.078144,17.6
12.141844,54.078087,17.2
12.141557,54.077603,17.2
12.141253,54.077292,17.3
12.141108,54.077321,17.8
12.140917,54.077376,18.5
12.140771,54.077407,18.7
12.140536,54.077469,18.5
12.139888,54.077677,18.0
12.141244,54.077722,18.0
12.140982,54.077773,18.4
12.140797,54.077817,18.3
12.140544,54.077895,17.8
12.140364,54.077928,17.8
12.140104,54.077997,18.1
12.139900,54.078051,18.5
12.139656,54.078114,18.7
12.139457,54.078168,18.5
12.145497,54.078681,6.4
12.145391,54.078756,6.9
12.145268,54.078808,7.3
12.145146,54.078884,8.0
12.145005,54.078940,8.8
12.144845,54.078988,9.5
12.144718,54.079043,10.4
12.144592,54.079097,11.2
12.144465,54.079151,11.4
12.142665,54.076202,15.6
12.142126,54.076561,16.4
12.141301,54.076973,16.8
12.141413,54.077149,16.9
12.141461,54.077278,17.0
12.141694,54.077720,17.2
12.143073,54.077995,15.1
12.141769,54.077835,17.1
12.141831,54.077944,17.1
12.142008,54.078355,16.8
12.142099,54.078472,16.8
12.142162,54.078589,16.8
12.142217,54.078704,16.8
12.142453,54.079161,16.7
12.142545,54.079283,16.7
12.142303,54.079003,16.7
12.141990,54.079087,16.8
12.141756,54.079185,16.9
12.141413,54.079265,17.1
12.141096,54.079342,17.1
12.141569,54.078880,17.1
12.141368,54.078940,17.1
12.140957,54.079024,17.2
12.140577,54.079139,17.2
12.140126,54.079225,17.4
12.139953,54.079271,17.5
12.131649,54.081285,15.8
12.131816,54.081563,16.2
12.137628,54.081954,18.9
12.137634,54.082075,19.0
12.137636,54.082166,19.0
12.137167,54.082109,19.6
12.137191,54.082020,19.4
12.137179,54.081878,19.2
12.132952,54.083624,16.2
12.133059,54.083535,16.4
12.133591,54.083438,15.9
12.133400,54.083626,16.4
12.135159,54.083084,16.9
12.135301,54.082676,16.9
12.135151,54.082698,16.9
12.135000,54.082702,16.8
12.134829,54.082725,16.6
12.134688,54.082730,16.5
12.134090,54.082766,16.0
12.133502,54.082822,15.8
12.132899,54.082534,16.0
12.132942,54.082644,16.3
12.132951,54.082732,15.7
12.132981,54.082820,15.6
12.133004,54.082904,15.3
12.133051,54.082995,15.4
12.133362,54.082696,15.7
12.133298,54.082485,16.4
12.131806,54.082545,15.8
12.131984,54.082521,15.8
12.132206,54.082477,16.0
12.132404,54.082435,16.1
12.132821,54.082361,16.1
12.132605,54.082398,16.1
12.131615,54.082285,15.8
12.131801,54.082254,15.8
12.132173,54.082134,16.2
12.132394,54.082156,16.3
12.132526,54.082119,16.4
12.133197,54.082276,16.3
12.133360,54.082277,16.6
12.133529,54.082209,16.6
12.133736,54.082162,16.8
12.133876,54.082141,16.9
12.134087,54.082108,17.2
12.133220,54.082008,16.7
12.133520,54.081933,16.9
12.133730,54.081886,17.1
12.133890,54.081821,17.2
12.134034,54.081825,17.4
12.134065,54.081361,17.4
12.134277,54.081800,17.8
12.134435,54.081760,18.0
12.134624,54.081707,18.3
12.134850,54.081674,18.4
12.134989,54.081651,18.2
12.135216,54.081601,18.1
12.135358,54.081590,18.1
12.135413,54.080573,17.6
12.135428,54.080388,17.3
12.134543,54.080269,16.5
12.134268,54.079754,17.0
12.134200,54.079948,16.8
12.133756,54.080409,17.1
12.133628,54.080554,17.0
12.133347,54.080740,16.9
12.134275,54.080497,16.7
12.134434,54.080364,16.6
12.134182,54.080598,16.9
12.133740,54.080967,16.8
12.133650,54.081066,16.7
12.133468,54.081209,16.7
12.132643,54.082091,16.4
12.132573,54.081905,16.5
12.132519,54.081767,16.6
12.132451,54.081616,16.6
12.132413,54.081467,16.4
12.133181,54.081853,16.8
12.133183,54.081685,16.7
12.133136,54.081505,16.4
12.133107,54.081007,16.8
12.132163,54.081199,16.3
12.132089,54.081037,16.2
12.132105,54.080895,16.1
12.132045,54.080745,16.0
12.132926,54.080838,16.9
12.132849,54.080646,17.0
12.132771,54.080468,17.0
12.132786,54.080284,17.2
12.132689,54.080119,17.2
12.132110,54.080284,16.5
12.132054,54.080095,16.5
12.131827,54.079477,16.3
12.132622,54.079824,17.3
12.132569,54.079642,17.0
12.133574,54.078741,17.3
12.133680,54.079371,17.3
12.136210,54.078799,18.0
12.135570,54.078851,17.7
12.135550,54.077185,18.2
12.135551,54.077304,18.3
12.135564,54.077438,18.4
12.135582,54.077575,18.4
12.135832,54.077637,18.8
12.132987,54.079561,17.4
12.135072,54.077464,18.0
12.135085,54.077647,17.9
12.135089,54.077780,17.7
12.135841,54.078135,18.2
12.135440,54.078510,17.8
12.135229,54.078511,17.7
12.135000,54.078553,17.7
12.134814,54.078592,17.5
12.134567,54.078604,17.4
12.134246,54.078526,17.3
12.135351,54.078704,17.7
12.135096,54.078116,17.6
12.134798,54.078132,17.6
12.134487,54.078148,17.3
12.133883,54.078136,16.9
12.143879,54.079419,14.8
12.143949,54.079509,15.1
12.143999,54.079595,15.3
12.140769,54.079446,17.1
12.140470,54.079500,17.2
12.140127,54.079581,17.4
12.139845,54.079630,17.4
12.139529,54.079706,17.5
12.144087,54.082085,5.4
12.144190,54.082051,6.2
12.144316,54.082008,6.0
12.144438,54.082011,5.7
12.143363,54.081933,8.9
12.143823,54.081926,8.0
12.144071,54.081870,7.2
12.144228,54.081802,7.0
12.144327,54.081775,6.9
12.144469,54.081751,6.5
12.144988,54.081591,5.8
12.144532,54.082408,4.9
12.144504,54.082468,4.8
12.144470,54.082531,4.8
12.144447,54.082617,4.8
12.144443,54.082798,4.7
12.144404,54.082887,4.8
12.144398,54.082963,4.9
12.144389,54.083052,5.0
12.144270,54.083068,5.4
12.144007,54.083081,5.6
12.143869,54.083089,5.9
12.143746,54.083112,6.2
12.143615,54.083143,6.7
12.143477,54.083168,7.1
12.143326,54.083178,7.4
12.143168,54.083204,7.7
12.143175,54.083593,11.5
12.142750,54.083596,11.1
12.142436,54.083691,11.6
12.141848,54.083623,14.0
12.141018,54.083340,15.3
12.141059,54.083579,15.7
12.139913,54.083765,16.7
12.138516,54.083095,17.2
12.138324,54.083068,17.3
12.138092,54.083025,17.5
12.137766,54.082966,17.7
12.137619,54.082975,17.7
12.137340,54.082953,17.4
12.136963,54.082965,17.3
12.136820,54.082967,17.3
12.136687,54.083390,17.8
12.136598,54.082956,17.5
12.136435,54.082955,17.5
12.136266,54.082971,17.4
12.136032,54.082706,17.6
12.136247,54.082707,17.8
12.136425,54.082707,18.0
12.136664,54.082699,18.2
12.136838,54.082710,18.4
12.136085,54.083168,17.3
12.136088,54.083275,17.5
12.136089,54.083391,17.5
12.136046,54.083503,17.6
12.136085,54.083619,17.6
12.136087,54.083727,17.3
12.135604,54.082396,17.4
12.135600,54.082297,17.5
12.135538,54.082146,17.5
12.134423,54.082075,17.5
12.134565,54.082049,17.6
12.134743,54.082023,17.8
12.134890,54.081991,18.0
12.135038,54.081941,18.0
12.135190,54.081913,17.9
12.135394,54.081878,18.0
12.135564,54.081855,18.2
12.135932,54.081783,18.6
12.136029,54.080652,17.0
12.136037,54.080856,17.4
12.136035,54.081181,18.2
12.135418,54.080693,17.8
12.135401,54.080847,17.9
12.134761,54.081129,18.0
12.134871,54.081102,18.1
12.134980,54.081074,18.1
12.135094,54.081027,18.1
12.135454,54.080994,18.0
12.135433,54.081134,18.1
12.135381,54.081318,18.2
12.135510,54.081536,18.1
12.140356,54.082435,16.0
12.142697,54.082305,10.5
12.142228,54.082861,13.1
12.140029,54.082268,16.5
12.140668,54.082347,15.7
12.140487,54.082078,16.0
12.141163,54.082213,15.5
